order_id,order_date,customer_id,sku_id,channel,units_sold,selling_price,discount_pct,return_flag
ORD0038520,2025-04-20,CUST003266,SKU0012,D2C Website,2,1089.0,0.0,True
ORD0038521,2025-01-16,CUST019647,SKU0135,D2C Website,3,711.0,0.1,True
ORD0038542,2025-07-30,CUST010734,SKU0004,Amazon,1,1125.9,0.1,True
ORD0038546,2024-11-21,CUST022645,SKU0113,D2C Website,2,584.0,0.0,True
ORD0038549,2024-01-09,CUST015171,SKU0197,Nykaa,2,576.0,0.1,True
ORD0038556,2024-02-22,CUST011200,SKU0001,Amazon,1,232.0,0.0,True
ORD0038558,2025-09-28,CUST028411,SKU0012,Nykaa,3,1034.55,0.05,True
ORD0038563,2025-03-15,CUST001608,SKU0270,D2C Website,1,989.1,0.1,True
ORD0038573,2024-04-16,CUST034473,SKU0021,Nykaa,1,859.0,0.0,True
ORD0038635,2025-04-28,CUST036074,SKU0091,Amazon,2,898.8,0.3,True
ORD0038737,2025-08-11,CUST006224,SKU0014,D2C Website,3,945.9,0.1,True
ORD0038763,2025-01-09,CUST017358,SKU0016,D2C Website,2,459.8,0.05,True
ORD0038780,2024-01-31,CUST030928,SKU0033,D2C Website,1,649.8,0.1,True
ORD0038811,2024-01-10,CUST000101,SKU0040,D2C Website,1,936.8,0.2,True
ORD0038821,2025-05-31,CUST000652,SKU0052,Amazon,1,243.2,0.05,True
ORD0038828,2025-02-07,CUST018188,SKU0046,D2C Website,3,264.6,0.1,True
ORD0038847,2025-04-28,CUST037175,SKU0028,D2C Website,1,356.0,0.0,True
ORD0038862,2024-11-08,CUST022420,SKU0017,Amazon,3,378.1,0.05,True
ORD0038897,2024-12-25,CUST026184,SKU0005,D2C Website,2,280.7,0.3,True
ORD0038901,2024-03-14,CUST003380,SKU0049,Nykaa,2,1269.0,0.1,True
ORD0038935,2024-07-25,CUST022187,SKU0246,Nykaa,3,799.0,0.0,True
ORD0038945,2024-07-02,CUST010174,SKU0124,D2C Website,1,510.3,0.1,True
ORD0038990,2024-07-19,CUST006086,SKU0024,Nykaa,1,246.6,0.1,True
ORD0039004,2024-02-23,CUST018022,SKU0006,Nykaa,1,666.0,0.0,True
ORD0039029,2024-02-15,CUST007599,SKU0272,D2C Website,2,212.1,0.3,True
ORD0039089,2024-04-17,CUST020273,SKU0047,Amazon,2,1274.9,0.05,True
ORD0039094,2025-04-25,CUST037121,SKU0034,D2C Website,4,323.85,0.15,True
ORD0039101,2024-04-15,CUST005834,SKU0030,D2C Website,2,261.9,0.1,True
ORD0039109,2024-01-30,CUST037477,SKU0034,D2C Website,4,381.0,0.0,True
ORD0039116,2025-10-15,CUST002103,SKU0030,Amazon,1,261.9,0.1,True
ORD0039122,2025-08-06,CUST018129,SKU0019,Amazon,2,1085.0,0.0,True
ORD0039131,2025-02-13,CUST036087,SKU0015,D2C Website,1,991.95,0.15,True
ORD0039141,2025-09-19,CUST017850,SKU0040,Nykaa,1,1053.9,0.1,True
ORD0039145,2024-02-09,CUST012032,SKU0037,Amazon,1,381.6,0.2,True
ORD0039149,2024-08-17,CUST031513,SKU0017,Offline,1,338.3,0.15,True
ORD0039151,2025-03-19,CUST012194,SKU0002,D2C Website,1,967.0,0.0,True
ORD0039165,2024-08-04,CUST007192,SKU0005,Nykaa,1,360.9,0.1,True
ORD0039187,2025-08-11,CUST029086,SKU0021,Nykaa,1,730.15,0.15,True
ORD0039209,2025-03-27,CUST004335,SKU0005,Amazon,1,320.8,0.2,True
ORD0039220,2024-08-13,CUST027951,SKU0013,Nykaa,1,721.0,0.0,True
ORD0039226,2024-05-31,CUST007672,SKU0014,Amazon,1,945.9,0.1,True
ORD0039240,2025-04-30,CUST018338,SKU0045,D2C Website,2,579.5,0.05,True
ORD0039245,2024-10-04,CUST015062,SKU0013,Amazon,1,648.9,0.1,True
ORD0039250,2024-05-28,CUST036775,SKU0054,D2C Website,1,1213.8,0.15,True
ORD0039261,2024-07-08,CUST011861,SKU0268,D2C Website,1,464.1,0.3,True
ORD0039264,2024-08-08,CUST022827,SKU0038,D2C Website,1,516.8,0.05,True
ORD0039272,2025-09-25,CUST016698,SKU0007,D2C Website,3,1244.4,0.15,True
ORD0039287,2024-04-10,CUST018151,SKU0045,Amazon,2,457.5,0.25,True
ORD0039290,2024-04-27,CUST000162,SKU0071,D2C Website,2,682.55,0.15,True
ORD0039300,2025-05-26,CUST006097,SKU0028,D2C Website,3,320.4,0.1,True
ORD0039372,2025-08-22,CUST018683,SKU0015,D2C Website,1,1108.65,0.05,True
ORD0039385,2024-12-14,CUST000235,SKU0111,D2C Website,3,320.4,0.1,True
ORD0039415,2025-10-20,CUST031119,SKU0024,D2C Website,1,260.3,0.05,True
ORD0039422,2025-03-27,CUST036829,SKU0002,Amazon,2,821.95,0.15,True
ORD0039424,2025-09-26,CUST031198,SKU0017,Offline,1,398.0,0.0,True
ORD0039439,2024-03-12,CUST019779,SKU0042,D2C Website,1,615.4,0.15,True
ORD0039443,2024-10-16,CUST034063,SKU0055,D2C Website,1,720.1,0.05,True
ORD0039453,2025-11-21,CUST016067,SKU0039,Nykaa,1,380.0,0.05,True
ORD0039456,2024-03-26,CUST026821,SKU0017,D2C Website,1,398.0,0.0,True
ORD0039464,2025-08-05,CUST008175,SKU0046,Offline,1,249.9,0.15,True
ORD0039475,2024-05-04,CUST015658,SKU0010,Offline,3,544.0,0.2,True
ORD0039489,2024-11-02,CUST020541,SKU0052,D2C Website,1,192.0,0.25,True
ORD0039508,2024-09-11,CUST015422,SKU0059,Amazon,1,464.1,0.15,True
ORD0039513,2024-02-08,CUST030966,SKU0049,Offline,2,1339.5,0.05,True
ORD0039525,2024-08-09,CUST011164,SKU0240,Nykaa,2,269.1,0.1,True
ORD0039528,2024-03-16,CUST035836,SKU0041,D2C Website,1,232.05,0.15,True
ORD0039529,2024-12-11,CUST014786,SKU0008,D2C Website,2,807.5,0.15,True
ORD0039559,2025-02-18,CUST002926,SKU0251,Amazon,3,664.2,0.1,True
ORD0039597,2025-07-29,CUST023568,SKU0186,Nykaa,1,532.1,0.15,True
ORD0039600,2024-07-27,CUST020328,SKU0178,Nykaa,1,260.0,0.2,True
ORD0039684,2024-09-02,CUST010187,SKU0171,Nykaa,3,1111.5,0.05,True
ORD0039713,2024-10-16,CUST002315,SKU0045,D2C Website,1,579.5,0.05,True
ORD0039714,2025-03-29,CUST032574,SKU0176,Amazon,1,832.8,0.2,True
ORD0039724,2024-03-27,CUST035765,SKU0012,Nykaa,1,762.3,0.3,True
ORD0039740,2025-02-21,CUST012916,SKU0126,Amazon,3,884.85,0.15,True
ORD0039750,2024-07-19,CUST033807,SKU0027,D2C Website,1,900.8,0.2,True
ORD0039786,2024-01-10,CUST016670,SKU0016,D2C Website,1,338.8,0.3,True
ORD0039788,2024-01-19,CUST030779,SKU0038,D2C Website,4,516.8,0.05,True
ORD0039801,2024-09-05,CUST022570,SKU0051,Nykaa,1,498.75,0.05,True
ORD0039805,2025-12-29,CUST033869,SKU0017,D2C Website,2,378.1,0.05,True
ORD0039812,2025-03-25,CUST019191,SKU0248,D2C Website,1,824.0,0.0,True
ORD0039817,2025-06-28,CUST004823,SKU0197,Amazon,2,512.0,0.2,True
ORD0039819,2025-08-29,CUST025743,SKU0013,D2C Website,1,612.85,0.15,True
ORD0039831,2025-04-26,CUST029609,SKU0159,D2C Website,1,1197.9,0.1,True
ORD0039832,2025-01-13,CUST017854,SKU0035,D2C Website,2,1124.1,0.1,True
ORD0039843,2025-09-27,CUST003836,SKU0048,Nykaa,1,844.9,0.15,True
ORD0039847,2024-02-27,CUST028007,SKU0017,D2C Website,2,398.0,0.0,True
ORD0039850,2025-11-09,CUST006400,SKU0015,D2C Website,1,1167.0,0.0,True
ORD0039851,2025-03-22,CUST033540,SKU0054,Amazon,1,1285.2,0.1,True
ORD0039853,2025-10-23,CUST016183,SKU0134,Nykaa,2,1045.95,0.05,True
ORD0039882,2025-04-22,CUST008011,SKU0051,D2C Website,1,472.5,0.1,True
ORD0039912,2024-04-05,CUST006952,SKU0014,Nykaa,1,788.25,0.25,True
ORD0039938,2025-04-30,CUST036213,SKU0011,D2C Website,3,893.0,0.0,True
ORD0039946,2024-06-06,CUST023143,SKU0025,Nykaa,1,1396.5,0.05,True
ORD0039947,2025-09-17,CUST032039,SKU0010,Nykaa,1,578.0,0.15,True
ORD0039951,2025-05-25,CUST023391,SKU0048,Offline,1,695.8,0.3,True
ORD0039955,2024-05-29,CUST037750,SKU0032,Amazon,1,594.0,0.1,True
ORD0039984,2025-11-22,CUST024991,SKU0001,Amazon,2,208.8,0.1,True
ORD0039991,2024-07-11,CUST004323,SKU0011,Amazon,3,714.4,0.2,True
ORD0040011,2024-04-24,CUST033750,SKU0195,D2C Website,1,622.3,0.3,True
ORD0040031,2024-11-22,CUST002491,SKU0034,Nykaa,2,304.8,0.2,True
ORD0040054,2024-03-15,CUST005269,SKU0004,Nykaa,1,1251.0,0.0,True
ORD0040058,2025-08-01,CUST017693,SKU0009,Nykaa,2,1114.35,0.15,True
ORD0040083,2024-07-26,CUST011460,SKU0067,Offline,3,857.65,0.15,True
ORD0040104,2024-10-03,CUST006051,SKU0054,D2C Website,1,1356.6,0.05,True
ORD0040108,2025-06-13,CUST026822,SKU0016,D2C Website,2,435.6,0.1,True
ORD0040114,2024-08-20,CUST013176,SKU0049,Amazon,3,1128.0,0.2,True
ORD0040120,2024-10-19,CUST029243,SKU0243,Amazon,1,1023.3,0.1,True
ORD0040132,2025-05-07,CUST012023,SKU0025,Amazon,1,1249.5,0.15,True
ORD0040133,2025-09-13,CUST019930,SKU0195,Nykaa,3,889.0,0.0,True
ORD0040140,2024-09-18,CUST027559,SKU0093,Nykaa,1,1290.0,0.0,True
ORD0040150,2024-10-23,CUST011523,SKU0045,Amazon,2,549.0,0.1,True
ORD0040151,2024-10-17,CUST027595,SKU0016,Offline,3,363.0,0.25,True
ORD0040154,2025-07-29,CUST034722,SKU0049,D2C Website,2,987.0,0.3,True
ORD0040174,2025-02-21,CUST009693,SKU0037,Nykaa,1,405.45,0.15,True
ORD0040189,2024-06-14,CUST032946,SKU0013,Nykaa,1,648.9,0.1,True
ORD0040223,2025-11-03,CUST024867,SKU0052,Nykaa,2,243.2,0.05,True
ORD0040230,2024-12-27,CUST011849,SKU0004,D2C Website,1,1251.0,0.0,True
ORD0040232,2024-12-31,CUST005781,SKU0005,Nykaa,1,380.95,0.05,True
ORD0040245,2025-04-19,CUST008010,SKU0157,Nykaa,2,220.15,0.15,True
ORD0040270,2025-07-17,CUST028378,SKU0011,D2C Website,1,893.0,0.0,True
ORD0040299,2024-07-21,CUST015536,SKU0016,Amazon,3,387.2,0.2,True
ORD0040339,2025-09-02,CUST009802,SKU0039,Amazon,1,380.0,0.05,True
ORD0040355,2025-07-26,CUST030078,SKU0050,D2C Website,4,387.1,0.3,True
ORD0040360,2025-03-03,CUST007869,SKU0013,Nykaa,1,612.85,0.15,True
ORD0040363,2025-11-12,CUST024352,SKU0024,Nykaa,2,260.3,0.05,True
ORD0040365,2024-04-29,CUST021148,SKU0247,D2C Website,1,1134.9,0.1,True
ORD0040413,2024-05-30,CUST032656,SKU0253,D2C Website,1,321.3,0.15,True
ORD0040417,2024-02-01,CUST026778,SKU0196,Amazon,2,783.75,0.25,True
ORD0040427,2024-12-02,CUST007832,SKU0009,Nykaa,4,917.7,0.3,True
ORD0040441,2025-08-26,CUST020548,SKU0035,Amazon,1,1249.0,0.0,True
ORD0040449,2025-04-07,CUST008281,SKU0234,Amazon,1,878.4,0.1,True
ORD0040451,2024-05-22,CUST012717,SKU0029,Amazon,1,915.8,0.05,True
ORD0040466,2024-01-22,CUST000857,SKU0053,Offline,1,1104.85,0.05,True
ORD0040514,2025-03-16,CUST012517,SKU0034,Amazon,2,323.85,0.15,True
ORD0040515,2025-10-26,CUST006483,SKU0032,D2C Website,3,660.0,0.0,True
ORD0040520,2024-08-17,CUST007775,SKU0054,Nykaa,1,1356.6,0.05,True
ORD0040524,2024-01-20,CUST022509,SKU0002,Amazon,1,821.95,0.15,True
ORD0040526,2025-12-22,CUST036587,SKU0272,Nykaa,2,242.4,0.2,True
ORD0040547,2024-06-15,CUST036310,SKU0021,Nykaa,1,730.15,0.15,True
ORD0040578,2024-12-25,CUST008477,SKU0238,D2C Website,1,831.2,0.2,True
ORD0040590,2025-09-19,CUST022313,SKU0054,D2C Website,2,1142.4,0.2,True
ORD0040597,2024-09-19,CUST031486,SKU0016,D2C Website,3,435.6,0.1,True
ORD0040609,2025-05-29,CUST010816,SKU0013,Nykaa,1,612.85,0.15,True
ORD0040636,2024-10-20,CUST030277,SKU0025,D2C Website,2,1249.5,0.15,True
ORD0040655,2025-03-13,CUST013432,SKU0031,D2C Website,1,412.0,0.2,True
ORD0040691,2024-03-28,CUST016755,SKU0009,Amazon,2,1245.45,0.05,True
ORD0040702,2025-06-30,CUST036216,SKU0041,Nykaa,1,273.0,0.0,True
ORD0040714,2024-09-15,CUST017673,SKU0042,D2C Website,4,724.0,0.0,True
ORD0040742,2024-10-23,CUST021318,SKU0011,D2C Website,1,759.05,0.15,True
ORD0040744,2025-10-16,CUST011984,SKU0017,Nykaa,2,398.0,0.0,True
ORD0040749,2025-07-03,CUST022834,SKU0014,D2C Website,1,1051.0,0.0,True
ORD0040759,2025-03-24,CUST003905,SKU0171,D2C Website,1,936.0,0.2,True
ORD0040782,2024-07-16,CUST009381,SKU0051,Nykaa,1,472.5,0.1,True
ORD0040797,2024-08-28,CUST003749,SKU0011,D2C Website,1,848.35,0.05,True
ORD0040804,2024-08-04,CUST025046,SKU0002,Amazon,2,870.3,0.1,True
ORD0040818,2024-04-22,CUST002538,SKU0061,Nykaa,1,207.0,0.1,True
ORD0040830,2024-12-14,CUST033913,SKU0012,Amazon,1,816.75,0.25,True
ORD0040833,2024-07-27,CUST023859,SKU0271,Nykaa,1,713.45,0.05,True
ORD0040840,2025-09-04,CUST004024,SKU0044,Nykaa,4,802.5,0.25,True
ORD0040842,2024-05-23,CUST017695,SKU0003,Amazon,2,836.1,0.1,True
ORD0040845,2024-02-19,CUST031261,SKU0021,Amazon,2,773.1,0.1,True
ORD0040850,2024-09-24,CUST027446,SKU0048,D2C Website,1,844.9,0.15,True
ORD0040856,2025-12-12,CUST034476,SKU0150,D2C Website,1,681.6,0.2,True
ORD0040862,2025-02-05,CUST032368,SKU0030,Nykaa,1,218.25,0.25,True
ORD0040866,2024-12-20,CUST022010,SKU0227,Offline,1,265.5,0.1,True
ORD0040875,2024-10-05,CUST037649,SKU0202,Offline,1,882.0,0.1,True
ORD0040876,2025-06-09,CUST018540,SKU0032,D2C Website,4,594.0,0.1,True
ORD0040920,2025-09-02,CUST002112,SKU0039,D2C Website,2,400.0,0.0,True
ORD0040941,2024-08-01,CUST035146,SKU0015,D2C Website,1,933.6,0.2,True
ORD0040955,2025-08-22,CUST006154,SKU0269,Amazon,1,1084.0,0.2,True
ORD0040957,2024-03-20,CUST009479,SKU0005,D2C Website,2,300.75,0.25,True
ORD0040959,2024-06-25,CUST011597,SKU0028,Nykaa,1,302.6,0.15,True
ORD0040967,2025-09-16,CUST031740,SKU0049,Amazon,1,1410.0,0.0,True
ORD0040983,2024-06-17,CUST017308,SKU0028,Amazon,1,302.6,0.15,True
ORD0040988,2025-08-23,CUST033366,SKU0037,Nykaa,4,405.45,0.15,True
ORD0040989,2024-06-02,CUST021633,SKU0017,D2C Website,1,278.6,0.3,True
ORD0041033,2024-04-01,CUST019589,SKU0005,D2C Website,1,340.85,0.15,True
ORD0041042,2025-03-24,CUST007129,SKU0254,D2C Website,1,768.55,0.05,True
ORD0041066,2025-06-24,CUST035901,SKU0029,Nykaa,1,964.0,0.0,True
ORD0041071,2024-08-25,CUST024158,SKU0274,Amazon,1,1347.3,0.1,True
ORD0041080,2024-08-29,CUST001551,SKU0189,D2C Website,3,435.2,0.2,True
ORD0041090,2024-05-01,CUST011187,SKU0033,Nykaa,2,649.8,0.1,True
ORD0041091,2024-03-03,CUST004470,SKU0040,D2C Website,1,995.35,0.15,True
ORD0041095,2024-09-26,CUST021171,SKU0068,D2C Website,1,906.1,0.15,True
ORD0041098,2025-08-22,CUST008455,SKU0036,D2C Website,1,1167.2,0.2,True
ORD0041107,2024-07-16,CUST030703,SKU0238,Amazon,1,883.15,0.15,True
ORD0041131,2025-03-07,CUST023975,SKU0269,Offline,2,1355.0,0.0,True
ORD0041151,2024-09-15,CUST003266,SKU0044,Nykaa,1,1016.5,0.05,True
ORD0041178,2025-05-01,CUST003205,SKU0141,D2C Website,1,1144.0,0.2,True
ORD0041191,2025-08-18,CUST002218,SKU0010,D2C Website,2,544.0,0.2,True
ORD0041192,2024-06-19,CUST031564,SKU0011,D2C Website,2,714.4,0.2,True
ORD0041203,2025-04-19,CUST000451,SKU0045,Amazon,1,549.0,0.1,True
ORD0041219,2025-04-29,CUST011154,SKU0006,D2C Website,2,632.7,0.05,True
ORD0041250,2024-03-10,CUST022739,SKU0032,Offline,1,660.0,0.0,True
ORD0041254,2024-08-02,CUST020240,SKU0051,D2C Website,1,446.25,0.15,True
ORD0041274,2024-02-15,CUST018758,SKU0029,Nykaa,1,915.8,0.05,True
ORD0041280,2024-02-05,CUST025086,SKU0056,D2C Website,4,472.0,0.0,True
ORD0041282,2024-08-05,CUST009155,SKU0005,D2C Website,2,401.0,0.0,True
ORD0041286,2024-06-12,CUST003098,SKU0044,Amazon,2,856.0,0.2,True
ORD0041287,2024-07-27,CUST020879,SKU0033,D2C Website,1,505.4,0.3,True
ORD0041307,2025-04-27,CUST002993,SKU0128,D2C Website,3,475.2,0.2,True
ORD0041318,2024-03-06,CUST026528,SKU0135,D2C Website,1,750.5,0.05,True
ORD0041324,2025-09-01,CUST037020,SKU0039,D2C Website,1,400.0,0.0,True
ORD0041329,2024-01-16,CUST017914,SKU0042,D2C Website,2,651.6,0.1,True
ORD0041333,2024-02-27,CUST000951,SKU0035,D2C Website,4,1124.1,0.1,True
ORD0041367,2024-06-07,CUST020146,SKU0032,Nykaa,3,561.0,0.15,True
ORD0041386,2025-08-09,CUST037002,SKU0215,Amazon,2,367.0,0.0,True
ORD0041393,2025-09-22,CUST029682,SKU0001,Nykaa,1,197.2,0.15,True
ORD0041418,2025-05-10,CUST033023,SKU0001,D2C Website,1,220.4,0.05,True
ORD0041431,2024-07-23,CUST014819,SKU0038,Amazon,3,544.0,0.0,True
ORD0041434,2025-09-12,CUST025682,SKU0238,Amazon,1,831.2,0.2,True
ORD0041440,2024-11-03,CUST030229,SKU0034,Amazon,3,323.85,0.15,True
ORD0041442,2024-09-04,CUST026877,SKU0007,Amazon,1,1171.2,0.2,True
ORD0041446,2025-09-08,CUST003611,SKU0055,Nykaa,2,644.3,0.15,True
ORD0041450,2025-09-29,CUST013340,SKU0038,D2C Website,2,462.4,0.15,True
ORD0041453,2024-09-17,CUST021252,SKU0034,Amazon,1,285.75,0.25,True
ORD0041464,2024-12-03,CUST023711,SKU0043,Nykaa,1,1004.0,0.0,True
ORD0041519,2024-01-03,CUST029101,SKU0042,Nykaa,1,615.4,0.15,True
ORD0041538,2025-03-17,CUST034515,SKU0038,D2C Website,1,544.0,0.0,True
ORD0041576,2024-02-26,CUST023518,SKU0033,D2C Website,2,649.8,0.1,True
ORD0041578,2024-12-28,CUST006502,SKU0011,Offline,1,848.35,0.05,True
ORD0041619,2025-05-10,CUST016882,SKU0043,Offline,1,702.8,0.3,True
ORD0041625,2024-03-23,CUST002471,SKU0028,Amazon,1,284.8,0.2,True
ORD0041628,2024-09-12,CUST002929,SKU0016,D2C Website,1,435.6,0.1,True
ORD0041629,2025-01-14,CUST002451,SKU0038,Offline,1,516.8,0.05,True
ORD0041651,2025-02-13,CUST015990,SKU0036,Nykaa,2,1459.0,0.0,True
ORD0041655,2024-06-05,CUST010084,SKU0043,Nykaa,1,1004.0,0.0,True
ORD0041668,2024-04-08,CUST020290,SKU0097,Amazon,1,872.1,0.1,True
ORD0041674,2025-07-21,CUST036424,SKU0046,Nykaa,1,264.6,0.1,True
ORD0041689,2025-12-18,CUST011198,SKU0010,Nykaa,1,680.0,0.0,True
ORD0041786,2024-05-28,CUST021672,SKU0017,D2C Website,4,378.1,0.05,True
ORD0041798,2024-06-10,CUST035728,SKU0127,Nykaa,1,924.35,0.05,True
ORD0041813,2025-12-26,CUST001766,SKU0027,D2C Website,1,1069.7,0.05,True
ORD0041816,2025-08-14,CUST010777,SKU0145,Amazon,1,1202.7,0.05,True
ORD0041818,2025-05-20,CUST011234,SKU0036,D2C Website,2,1459.0,0.0,True
ORD0041819,2025-09-11,CUST017319,SKU0014,Amazon,1,945.9,0.1,True
ORD0041826,2024-05-03,CUST036435,SKU0107,D2C Website,1,1021.5,0.1,True
ORD0041838,2024-06-29,CUST030516,SKU0037,Nykaa,2,405.45,0.15,True
ORD0041847,2024-10-17,CUST017984,SKU0042,Offline,1,543.0,0.25,True
ORD0041848,2025-01-26,CUST001335,SKU0057,D2C Website,1,1318.5,0.1,True
ORD0041852,2024-02-23,CUST022713,SKU0004,D2C Website,1,1125.9,0.1,True
ORD0041855,2025-11-01,CUST019286,SKU0234,Amazon,1,829.6,0.15,True
ORD0041867,2025-06-27,CUST009966,SKU0049,Offline,1,1410.0,0.0,True
ORD0041869,2025-08-11,CUST035814,SKU0019,Amazon,2,868.0,0.2,True
ORD0041871,2025-08-16,CUST006863,SKU0135,Amazon,2,671.5,0.15,True
ORD0041878,2024-03-04,CUST003081,SKU0037,Nykaa,1,381.6,0.2,True
ORD0041890,2025-10-19,CUST009987,SKU0220,D2C Website,3,534.75,0.25,True
ORD0041895,2025-02-15,CUST027871,SKU0163,Amazon,1,1273.3,0.15,True
ORD0041931,2025-11-19,CUST026833,SKU0055,Offline,4,568.5,0.25,True
ORD0042000,2025-05-29,CUST018977,SKU0042,D2C Website,1,651.6,0.1,True
ORD0042001,2024-07-15,CUST032709,SKU0235,Offline,3,918.85,0.15,True
ORD0042009,2024-06-30,CUST007843,SKU0004,Amazon,1,1000.8,0.2,True
ORD0042017,2025-02-07,CUST016273,SKU0041,Amazon,1,273.0,0.0,True
ORD0042018,2025-07-19,CUST021049,SKU0038,Nykaa,2,544.0,0.0,True
ORD0042023,2024-12-11,CUST014074,SKU0036,Offline,4,1240.15,0.15,True
ORD0042083,2025-08-11,CUST034713,SKU0212,D2C Website,1,1081.0,0.0,True
ORD0042085,2024-05-28,CUST001245,SKU0168,Offline,1,856.8,0.3,True
ORD0042103,2025-04-02,CUST013765,SKU0032,Nykaa,2,594.0,0.1,True
ORD0042108,2024-02-07,CUST029488,SKU0042,Offline,1,579.2,0.2,True
ORD0042144,2024-02-22,CUST002796,SKU0201,Nykaa,2,626.05,0.05,True
ORD0042149,2024-06-23,CUST029382,SKU0006,D2C Website,1,466.2,0.3,True
ORD0042170,2025-05-29,CUST024663,SKU0034,D2C Website,4,342.9,0.1,True
ORD0042186,2024-01-19,CUST022850,SKU0138,D2C Website,1,464.1,0.15,True
ORD0042187,2025-03-15,CUST009176,SKU0015,Nykaa,1,1108.65,0.05,True
ORD0042210,2024-07-11,CUST028658,SKU0025,Amazon,1,1323.0,0.1,True
ORD0042218,2025-08-02,CUST004472,SKU0056,Amazon,2,448.4,0.05,True
ORD0042220,2024-07-21,CUST032657,SKU0238,Nykaa,1,831.2,0.2,True
ORD0042241,2024-10-27,CUST000993,SKU0029,Nykaa,1,771.2,0.2,True
ORD0042251,2024-10-18,CUST027097,SKU0170,Offline,3,711.2,0.2,True
ORD0042257,2025-11-22,CUST031046,SKU0049,Amazon,1,1057.5,0.25,True
ORD0042285,2025-03-05,CUST025430,SKU0043,Offline,1,1004.0,0.0,True
ORD0042317,2024-02-27,CUST009768,SKU0012,Amazon,1,871.2,0.2,True
ORD0042328,2025-07-01,CUST013254,SKU0013,Amazon,2,721.0,0.0,True
ORD0042335,2024-01-11,CUST003901,SKU0044,Offline,2,909.5,0.15,True
ORD0042342,2024-08-16,CUST002533,SKU0199,Amazon,1,318.0,0.0,True
ORD0042345,2025-07-12,CUST027288,SKU0050,Offline,1,525.35,0.05,True
ORD0042349,2025-09-21,CUST033784,SKU0035,D2C Website,2,1124.1,0.1,True
ORD0042363,2025-08-13,CUST015806,SKU0099,Amazon,2,718.2,0.05,True
ORD0042366,2025-01-27,CUST024468,SKU0005,Amazon,1,380.95,0.05,True
ORD0042420,2024-04-22,CUST006388,SKU0030,Amazon,1,232.8,0.2,True
ORD0042477,2024-04-20,CUST026263,SKU0003,Offline,2,789.65,0.15,True
ORD0042480,2025-12-14,CUST024750,SKU0031,D2C Website,1,515.0,0.0,True
ORD0042505,2024-05-05,CUST032500,SKU0010,Nykaa,2,646.0,0.05,True
ORD0042563,2025-05-18,CUST000012,SKU0009,Nykaa,1,1048.8,0.2,True
ORD0042572,2025-09-16,CUST005387,SKU0037,Nykaa,1,477.0,0.0,True
ORD0042575,2024-03-09,CUST002752,SKU0012,D2C Website,3,980.1,0.1,True
ORD0042585,2024-07-27,CUST035197,SKU0056,Nykaa,2,448.4,0.05,True
ORD0042590,2025-07-19,CUST017361,SKU0031,Nykaa,1,515.0,0.0,True
ORD0042597,2024-10-31,CUST009745,SKU0263,Amazon,3,1155.0,0.0,True
ORD0042629,2025-02-07,CUST015619,SKU0269,Amazon,1,1151.75,0.15,True
ORD0042660,2024-09-06,CUST009061,SKU0010,Amazon,1,612.0,0.1,True
ORD0042663,2025-07-23,CUST007972,SKU0134,D2C Website,3,990.9,0.1,True
ORD0042689,2024-11-13,CUST018403,SKU0010,Nykaa,4,578.0,0.15,True
ORD0042691,2024-04-03,CUST015132,SKU0013,Amazon,1,576.8,0.2,True
ORD0042705,2025-11-24,CUST002840,SKU0047,Nykaa,4,1207.8,0.1,True
ORD0042749,2024-05-09,CUST029642,SKU0040,D2C Website,2,936.8,0.2,True
ORD0042766,2025-01-03,CUST001306,SKU0052,D2C Website,2,204.8,0.2,True
ORD0042769,2025-04-16,CUST005371,SKU0037,Offline,2,381.6,0.2,True
ORD0042782,2025-07-18,CUST016266,SKU0005,D2C Website,1,280.7,0.3,True
ORD0042785,2025-12-31,CUST016893,SKU0025,Nykaa,1,1323.0,0.1,True
ORD0042791,2025-08-01,CUST036498,SKU0027,Amazon,1,957.1,0.15,True
ORD0042839,2025-07-12,CUST032650,SKU0074,Amazon,1,593.25,0.25,True
ORD0042843,2024-05-15,CUST001519,SKU0056,Amazon,1,424.8,0.1,True
ORD0042860,2024-07-03,CUST015448,SKU0038,Nykaa,1,489.6,0.1,True
ORD0042878,2025-09-22,CUST015047,SKU0012,Amazon,4,980.1,0.1,True
ORD0042881,2024-09-05,CUST010658,SKU0175,Nykaa,1,1022.2,0.05,True
ORD0042894,2025-05-02,CUST024962,SKU0038,Nykaa,1,516.8,0.05,True
ORD0042898,2025-12-27,CUST019600,SKU0052,D2C Website,3,256.0,0.0,True
ORD0042920,2024-02-28,CUST037110,SKU0001,D2C Website,3,208.8,0.1,True
ORD0042942,2025-06-19,CUST006151,SKU0031,D2C Website,1,437.75,0.15,True
ORD0042953,2025-08-31,CUST024996,SKU0244,D2C Website,2,993.0,0.0,True
ORD0042968,2025-09-05,CUST025066,SKU0012,Amazon,3,1034.55,0.05,True
ORD0042981,2025-04-20,CUST005000,SKU0043,Offline,1,853.4,0.15,True
ORD0043026,2024-06-08,CUST030149,SKU0013,D2C Website,1,648.9,0.1,True
ORD0043037,2024-01-16,CUST019142,SKU0006,Amazon,1,599.4,0.1,True
ORD0043038,2024-01-02,CUST027074,SKU0012,D2C Website,1,925.65,0.15,True
ORD0043052,2025-06-10,CUST001347,SKU0042,Nykaa,4,724.0,0.0,True
