customer_id,first_sku_id,first_order_date,second_sku_id,second_order_date,total_orders_lifetime,ltv_90d,is_repeat_customer
CUST024282,SKU0210,2024-09-13,SKU0053,2025-06-17,2,3870.0,True
CUST024283,SKU0049,2025-05-23,,,1,2256.0,False
CUST024286,SKU0047,2024-06-14,SKU0226,2025-12-01,2,1140.7,True
CUST024287,SKU0210,2024-08-15,SKU0033,2024-11-26,3,860.0,True
CUST024288,SKU0091,2024-08-27,,,1,2889.0,False
CUST024289,SKU0019,2024-06-16,,,1,2929.5,False
CUST024290,SKU0268,2024-07-17,SKU0048,2024-09-15,4,4970.6,True
CUST024291,SKU0038,2024-01-14,SKU0048,2024-03-09,5,1406.7,True
CUST024292,SKU0036,2024-05-01,SKU0009,2024-05-25,6,5469.15,True
CUST024293,SKU0047,2024-04-12,SKU0049,2025-08-30,2,4294.4,True
CUST024294,SKU0037,2024-11-13,SKU0029,2025-06-14,2,1216.35,True
CUST024295,SKU0049,2024-09-10,,,1,3807.0,False
CUST024296,SKU0031,2024-09-15,SKU0032,2025-05-02,2,463.5,True
CUST024297,SKU0079,2024-05-21,SKU0041,2025-09-25,3,3480.75,True
CUST024299,SKU0021,2024-07-28,SKU0055,2024-10-06,4,3587.8,True
CUST024301,SKU0236,2024-10-10,SKU0045,2025-03-01,3,612.8,True
CUST024302,SKU0050,2024-07-31,SKU0005,2024-10-18,4,1356.3,True
CUST024303,SKU0021,2024-08-19,SKU0056,2025-11-25,2,730.15,True
CUST024305,SKU0045,2025-08-18,SKU0013,2025-11-06,3,2600.9,True
CUST024306,SKU0035,2025-08-02,,,1,3747.0,False
CUST024307,SKU0246,2025-10-17,,,1,1438.2,False
CUST024308,SKU0078,2025-05-31,,,1,1218.9,False
CUST024309,SKU0040,2024-01-27,SKU0014,2025-03-11,5,1990.7,True
CUST024311,SKU0051,2024-06-01,SKU0182,2025-05-20,3,525.0,True
CUST024312,SKU0043,2025-02-18,SKU0037,2025-10-03,2,1606.4,True
CUST024313,SKU0028,2024-10-02,SKU0017,2024-11-02,3,1174.0,True
CUST024314,SKU0005,2025-02-06,SKU0035,2025-10-20,2,340.85,True
CUST024315,SKU0047,2024-11-30,SKU0005,2025-12-11,2,1140.7,True
CUST024316,SKU0041,2024-02-29,SKU0056,2024-03-03,4,1142.5,True
CUST024319,SKU0030,2025-04-09,,,1,261.9,False
CUST024320,SKU0090,2024-08-31,SKU0049,2025-11-16,3,624.0,True
CUST024321,SKU0054,2024-04-25,SKU0006,2024-08-13,3,5426.4,True
CUST024322,SKU0007,2024-04-26,SKU0014,2025-04-24,2,1464.0,True
CUST024323,SKU0050,2024-02-11,SKU0004,2024-02-16,3,4778.75,True
CUST024324,SKU0125,2024-06-15,SKU0016,2024-08-10,3,4245.75,True
CUST024325,SKU0051,2025-05-10,,,1,1260.0,False
CUST024326,SKU0038,2025-08-08,,,1,1632.0,False
CUST024328,SKU0013,2024-01-31,SKU0012,2024-04-13,3,2899.0,True
CUST024329,SKU0017,2024-12-04,SKU0049,2025-06-16,2,358.2,True
CUST024330,SKU0050,2024-08-31,SKU0031,2024-10-14,2,911.6,True
CUST024331,SKU0019,2024-10-02,SKU0002,2025-01-10,4,1085.0,True
CUST024332,SKU0050,2025-03-01,SKU0044,2025-08-09,2,1410.15,True
CUST024333,SKU0046,2025-07-09,,,1,588.0,False
CUST024334,SKU0033,2024-01-27,SKU0013,2024-08-17,2,2454.8,True
CUST024335,SKU0056,2025-03-19,SKU0030,2025-11-17,2,401.2,True
CUST024336,SKU0019,2024-04-30,SKU0064,2025-01-03,3,1844.5,True
CUST024338,SKU0208,2024-02-23,SKU0107,2025-06-26,2,1754.4,True
CUST024339,SKU0015,2024-08-26,SKU0048,2025-04-27,2,3501.0,True
CUST024341,SKU0028,2024-02-25,SKU0021,2024-03-03,4,1172.05,True
CUST024342,SKU0107,2024-11-02,SKU0050,2025-03-03,4,4540.0,True
CUST024343,SKU0219,2024-02-22,,,1,613.6,False
CUST024344,SKU0045,2025-03-01,SKU0243,2025-11-04,2,427.0,True
CUST024345,SKU0033,2025-02-23,SKU0056,2025-08-08,3,2166.0,True
CUST024346,SKU0014,2024-05-01,SKU0052,2024-10-03,3,893.35,True
CUST024347,SKU0011,2025-04-15,SKU0169,2025-08-13,2,669.75,True
CUST024348,SKU0045,2024-05-08,SKU0048,2024-08-27,3,1098.0,True
CUST024349,SKU0012,2024-08-22,SKU0019,2025-01-23,4,3103.65,True
CUST024350,SKU0005,2024-08-15,SKU0034,2024-12-29,5,641.6,True
CUST024352,SKU0118,2024-11-24,SKU0024,2025-11-12,2,1414.8,True
CUST024353,SKU0043,2024-11-18,,,1,953.8,False
CUST024354,SKU0072,2025-04-25,,,1,852.0,False
CUST024356,SKU0032,2024-01-13,SKU0045,2024-08-27,2,561.0,True
CUST024358,SKU0148,2024-04-15,SKU0028,2024-12-16,4,627.3,True
CUST024359,SKU0001,2024-08-12,SKU0209,2025-04-23,2,208.8,True
CUST024360,SKU0048,2024-05-26,SKU0027,2024-06-30,4,1758.9,True
CUST024361,SKU0038,2024-04-13,SKU0048,2024-07-23,4,1387.2,True
CUST024362,SKU0038,2024-10-30,SKU0227,2024-12-03,2,1219.8,True
CUST024363,SKU0052,2024-02-13,,,1,435.2,False
CUST024364,SKU0054,2025-01-17,,,1,1213.8,False
CUST024366,SKU0250,2025-10-22,,,1,3645.15,False
CUST024368,SKU0190,2024-11-03,SKU0052,2025-12-09,2,742.9,True
CUST024369,SKU0004,2024-04-30,SKU0067,2025-09-29,2,2376.9,True
CUST024370,SKU0192,2024-11-26,SKU0160,2025-10-15,3,2844.3,True
CUST024371,SKU0094,2024-02-02,SKU0015,2024-08-15,2,643.2,True
CUST024373,SKU0037,2024-02-16,SKU0012,2024-05-10,3,1446.75,True
CUST024374,SKU0081,2024-02-02,SKU0054,2025-10-23,2,907.2,True
CUST024375,SKU0005,2024-01-19,SKU0031,2024-07-29,3,641.6,True
CUST024376,SKU0035,2024-01-02,SKU0030,2024-05-10,5,1186.55,True
CUST024377,SKU0006,2024-12-12,SKU0054,2025-07-07,2,666.0,True
CUST024378,SKU0002,2025-12-12,,,1,676.9,False
CUST024379,SKU0209,2024-08-21,SKU0045,2025-03-17,3,876.6,True
CUST024380,SKU0003,2025-02-01,,,1,696.75,False
CUST024381,SKU0033,2024-06-05,SKU0019,2025-09-30,2,1227.4,True
CUST024382,SKU0030,2024-05-25,,,1,232.8,False
CUST024383,SKU0019,2024-05-13,SKU0016,2024-10-21,2,813.75,True
CUST024384,SKU0027,2024-11-01,SKU0008,2024-12-10,4,3209.0,True
CUST024385,SKU0029,2024-06-03,SKU0279,2025-07-19,2,964.0,True
CUST024386,SKU0011,2024-01-30,SKU0055,2024-05-01,3,2679.0,True
CUST024387,SKU0028,2024-01-05,SKU0045,2025-05-19,2,267.0,True
CUST024388,SKU0202,2024-10-23,,,1,735.0,False
CUST024389,SKU0119,2024-12-31,SKU0021,2025-07-15,2,785.4,True
CUST024392,SKU0056,2024-02-04,,,1,424.8,False
CUST024393,SKU0054,2024-04-25,SKU0032,2024-11-12,4,1428.0,True
CUST024394,SKU0276,2025-12-16,,,1,2432.25,False
CUST024395,SKU0104,2024-10-18,SKU0040,2025-05-30,3,3525.0,True
CUST024396,SKU0030,2024-06-05,SKU0049,2024-12-01,5,247.35,True
CUST024397,SKU0269,2024-01-26,SKU0033,2024-03-13,5,4899.25,True
CUST024398,SKU0011,2024-07-18,SKU0053,2025-09-04,3,1696.7,True
CUST024399,SKU0001,2024-10-22,,,1,220.4,False
CUST024400,SKU0004,2024-02-18,SKU0043,2024-04-08,3,2067.35,True
CUST024401,SKU0056,2024-07-30,SKU0019,2025-04-03,2,802.4,True
CUST024402,SKU0036,2024-02-02,SKU0031,2024-09-23,5,2626.2,True
CUST024404,SKU0054,2024-10-21,SKU0049,2025-02-02,2,1356.6,True
CUST024405,SKU0239,2025-06-17,,,1,2728.4,False
CUST024406,SKU0049,2024-02-16,SKU0017,2024-04-26,6,1804.6,True
CUST024407,SKU0046,2024-08-12,SKU0017,2024-09-23,2,1280.0,True
CUST024408,SKU0111,2025-02-17,,,1,338.2,False
CUST024409,SKU0055,2025-02-27,SKU0040,2025-10-24,2,1705.5,True
CUST024411,SKU0039,2024-07-18,SKU0008,2024-08-04,3,3507.5,True
CUST024412,SKU0037,2024-12-18,SKU0025,2025-05-29,2,477.0,True
CUST024413,SKU0049,2025-04-15,,,1,1269.0,False
CUST024414,SKU0011,2024-07-08,SKU0221,2024-09-14,3,3348.05,True
CUST024415,SKU0054,2024-01-04,SKU0032,2025-09-27,2,1213.8,True
CUST024416,SKU0042,2025-01-21,SKU0037,2025-08-05,3,1448.0,True
CUST024418,SKU0016,2025-11-22,,,1,871.2,False
CUST024419,SKU0014,2024-09-14,SKU0065,2025-04-09,2,945.9,True
CUST024420,SKU0013,2025-05-20,SKU0002,2025-06-01,4,2264.8,True
CUST024421,SKU0032,2024-05-09,,,1,2112.0,False
CUST024422,SKU0014,2024-01-28,SKU0139,2024-03-25,3,1348.8,True
CUST024423,SKU0032,2024-09-17,SKU0011,2024-12-19,3,528.0,True
CUST024427,SKU0250,2024-08-12,SKU0028,2025-05-14,4,1279.0,True
CUST024428,SKU0008,2025-04-21,,,1,2850.0,False
CUST024429,SKU0017,2024-02-16,SKU0011,2025-01-07,4,597.0,True
CUST024430,SKU0079,2024-07-19,SKU0030,2025-01-31,3,1023.75,True
CUST024431,SKU0028,2024-01-07,SKU0032,2024-07-12,4,249.2,True
CUST024432,SKU0042,2024-05-15,SKU0030,2024-12-01,3,651.6,True
CUST024433,SKU0042,2024-07-30,SKU0051,2024-08-16,2,2183.0,True
CUST024434,SKU0265,2024-03-31,SKU0007,2024-04-28,5,5297.4,True
CUST024435,SKU0051,2024-05-12,SKU0004,2024-08-20,3,393.75,True
CUST024436,SKU0049,2024-02-12,,,1,1269.0,False
CUST024438,SKU0035,2024-06-18,SKU0036,2024-09-10,4,4571.0,True
CUST024439,SKU0043,2024-04-02,SKU0053,2024-05-27,3,1916.0,True
CUST024441,SKU0034,2025-05-12,,,1,323.85,False
CUST024442,SKU0051,2024-10-07,,,1,1890.0,False
CUST024443,SKU0012,2025-07-07,SKU0052,2025-08-22,3,1290.55,True
CUST024444,SKU0019,2024-02-04,SKU0048,2024-03-27,5,4149.6,True
CUST024445,SKU0037,2025-07-15,,,1,477.0,False
CUST024447,SKU0015,2024-07-11,SKU0039,2024-08-22,2,3080.8,True
CUST024448,SKU0015,2025-11-13,,,1,3325.95,False
CUST024449,SKU0036,2024-03-22,SKU0188,2024-04-06,3,1727.3,True
CUST024450,SKU0003,2024-01-09,SKU0042,2025-02-20,4,929.0,True
CUST024451,SKU0016,2024-02-05,SKU0061,2025-07-05,2,338.8,True
CUST024453,SKU0012,2025-02-02,SKU0031,2025-07-04,3,1524.6,True
CUST024454,SKU0036,2024-07-25,SKU0009,2024-10-17,5,2405.25,True
CUST024455,SKU0010,2025-01-31,SKU0007,2025-09-15,3,680.0,True
CUST024456,SKU0037,2025-07-20,SKU0212,2025-12-01,2,405.45,True
CUST024457,SKU0042,2024-03-30,SKU0034,2025-07-10,3,1013.6,True
CUST024458,SKU0006,2024-03-14,SKU0042,2024-12-17,2,2397.6,True
CUST024459,SKU0032,2024-10-04,SKU0032,2025-01-31,2,594.0,True
CUST024460,SKU0045,2025-02-28,SKU0029,2025-10-16,2,518.5,True
CUST024461,SKU0103,2024-01-29,SKU0056,2024-04-16,2,981.0,True
CUST024462,SKU0014,2024-10-24,SKU0042,2025-01-21,3,2341.35,True
CUST024463,SKU0050,2024-03-12,SKU0044,2025-07-12,2,497.7,True
CUST024464,SKU0037,2024-02-03,SKU0016,2024-08-29,3,429.3,True
CUST024466,SKU0102,2024-01-28,SKU0016,2024-04-25,6,2798.8,True
CUST024467,SKU0013,2025-07-30,,,1,1838.55,False
CUST024468,SKU0024,2024-09-11,SKU0005,2025-01-27,3,232.9,True
CUST024469,SKU0262,2024-06-30,SKU0043,2024-09-18,5,2116.45,True
CUST024470,SKU0030,2025-08-02,,,1,494.7,False
CUST024471,SKU0010,2024-06-12,SKU0019,2025-10-18,3,510.0,True
CUST024473,SKU0009,2024-02-16,SKU0116,2024-07-19,3,1179.9,True
CUST024474,SKU0006,2024-07-02,SKU0090,2025-02-08,3,666.0,True
CUST024475,SKU0056,2024-02-26,SKU0059,2024-04-18,5,963.4,True
CUST024476,SKU0013,2024-10-29,SKU0276,2025-09-14,2,648.9,True
CUST024477,SKU0037,2024-01-09,SKU0190,2024-12-18,3,1717.2,True
CUST024478,SKU0042,2024-02-08,SKU0187,2024-08-28,2,687.8,True
CUST024479,SKU0002,2025-04-27,,,1,870.3,False
CUST024480,SKU0047,2025-01-27,,,1,1342.0,False
CUST024481,SKU0053,2024-04-27,,,1,814.1,False
CUST024482,SKU0001,2024-03-02,,,1,174.0,False
CUST024483,SKU0052,2024-12-09,,,1,204.8,False
CUST024484,SKU0048,2024-08-02,,,1,894.6,False
CUST024485,SKU0049,2025-12-03,,,1,1057.5,False
CUST024486,SKU0048,2024-04-28,SKU0043,2025-04-14,2,844.9,True
CUST024487,SKU0015,2024-02-05,SKU0044,2024-10-20,6,3734.4,True
CUST024488,SKU0164,2024-10-01,,,1,898.7,False
CUST024489,SKU0054,2025-06-29,SKU0008,2025-11-18,2,4855.2,True
CUST024490,SKU0258,2025-01-03,SKU0001,2025-07-03,3,1738.0,True
CUST024491,SKU0040,2024-06-20,,,1,1990.7,False
CUST024492,SKU0079,2024-07-23,SKU0041,2024-10-22,3,1023.75,True
CUST024493,SKU0017,2024-04-13,SKU0009,2024-11-09,2,597.0,True
CUST024494,SKU0042,2024-09-18,SKU0040,2025-09-27,2,1846.2,True
CUST024495,SKU0037,2024-05-25,SKU0029,2024-10-09,4,453.15,True
CUST024496,SKU0250,2024-02-01,,,1,2302.2,False
CUST024497,SKU0003,2025-04-13,SKU0171,2025-07-16,2,836.1,True
CUST024499,SKU0017,2024-02-04,SKU0032,2025-02-03,2,358.2,True
CUST024501,SKU0127,2024-03-28,SKU0045,2024-04-03,2,1522.0,True
CUST024502,SKU0010,2025-08-12,SKU0050,2025-12-24,2,544.0,True
CUST024503,SKU0223,2025-07-16,,,1,1729.0,False
CUST024504,SKU0009,2024-04-06,SKU0035,2024-12-11,2,2228.7,True
CUST024505,SKU0042,2024-04-18,SKU0012,2024-12-02,2,651.6,True
CUST024506,SKU0049,2024-04-09,SKU0243,2024-07-26,4,2538.0,True
CUST024507,SKU0036,2024-02-22,SKU0079,2024-10-29,2,1167.2,True
CUST024508,SKU0116,2025-05-03,SKU0089,2025-08-16,2,1544.0,True
CUST024509,SKU0014,2024-02-22,SKU0176,2024-07-27,5,893.35,True
CUST024510,SKU0115,2024-04-12,SKU0040,2025-10-07,2,2788.8,True
CUST024511,SKU0098,2025-06-04,,,1,1666.0,False
CUST024512,SKU0005,2024-05-24,,,1,802.0,False
CUST024513,SKU0036,2024-01-23,SKU0013,2025-12-07,2,1386.05,True
CUST024514,SKU0260,2024-08-11,SKU0024,2025-10-11,2,1246.1,True
CUST024515,SKU0036,2024-03-11,SKU0041,2024-08-27,6,2626.2,True
CUST024516,SKU0034,2024-02-26,SKU0139,2025-09-13,2,381.0,True
CUST024517,SKU0027,2025-02-24,SKU0170,2025-04-23,3,4036.0,True
CUST024518,SKU0021,2024-02-09,SKU0015,2024-05-16,3,1374.4,True
CUST024519,SKU0002,2024-07-20,SKU0037,2025-02-09,3,870.3,True
CUST024520,SKU0040,2024-02-29,SKU0049,2025-10-22,2,3513.0,True
CUST024521,SKU0104,2024-08-24,SKU0099,2025-02-12,2,2350.0,True
CUST024522,SKU0011,2024-04-27,SKU0011,2024-05-06,3,4814.75,True
CUST024523,SKU0240,2024-03-24,SKU0115,2024-07-14,3,269.1,True
CUST024524,SKU0051,2024-12-21,SKU0220,2025-05-03,4,945.0,True
CUST024525,SKU0071,2025-01-03,SKU0177,2025-02-23,3,1419.85,True
CUST024526,SKU0248,2024-01-08,SKU0030,2024-09-18,3,1483.2,True
CUST024527,SKU0012,2024-06-20,,,1,1034.55,False
CUST024528,SKU0009,2024-02-13,SKU0003,2024-03-03,5,4206.75,True
CUST024529,SKU0261,2024-04-02,SKU0047,2024-09-08,3,213.75,True
CUST024530,SKU0008,2024-06-01,SKU0044,2025-05-25,3,807.5,True
CUST024531,SKU0046,2024-07-10,SKU0021,2024-08-09,7,1345.25,True
CUST024532,SKU0078,2024-06-13,SKU0016,2024-09-13,3,2437.8,True
CUST024533,SKU0253,2024-07-17,SKU0081,2025-09-11,2,359.1,True
CUST024534,SKU0001,2024-01-04,SKU0003,2025-07-12,2,742.4,True
CUST024535,SKU0031,2024-01-29,SKU0009,2025-03-08,2,824.0,True
CUST024537,SKU0014,2024-06-09,SKU0032,2024-07-07,3,2036.45,True
CUST024538,SKU0031,2025-12-24,SKU0001,2025-12-27,2,595.05,True
CUST024539,SKU0094,2024-07-31,SKU0003,2025-04-07,3,2412.0,True
CUST024540,SKU0027,2025-08-31,SKU0028,2025-12-13,2,900.8,True
CUST024541,SKU0024,2025-03-05,SKU0047,2025-05-26,2,2903.2,True
CUST024542,SKU0250,2025-11-21,,,1,1215.05,False
CUST024543,SKU0046,2024-10-14,SKU0021,2024-11-23,3,2760.3,True
CUST024544,SKU0179,2024-10-27,SKU0016,2025-04-20,3,1289.7,True
CUST024545,SKU0035,2024-03-21,SKU0040,2025-03-14,3,1186.55,True
CUST024546,SKU0134,2024-12-24,SKU0013,2025-06-23,2,2202.0,True
CUST024547,SKU0035,2025-03-24,SKU0005,2025-09-15,2,1186.55,True
CUST024548,SKU0001,2025-04-13,,,1,185.6,False
CUST024550,SKU0031,2024-07-19,SKU0004,2024-10-21,7,412.0,True
CUST024551,SKU0011,2024-07-31,,,1,759.05,False
CUST024552,SKU0040,2024-03-08,SKU0033,2025-04-01,3,1112.45,True
CUST024553,SKU0011,2024-01-15,SKU0028,2024-05-27,4,759.05,True
CUST024554,SKU0178,2025-04-30,SKU0031,2025-07-10,2,1271.0,True
CUST024556,SKU0017,2024-11-25,SKU0183,2025-04-29,2,1074.6,True
CUST024557,SKU0078,2024-06-26,SKU0029,2024-08-08,5,1871.4,True
CUST024558,SKU0019,2024-03-09,,,1,868.0,False
CUST024559,SKU0143,2024-06-09,SKU0040,2025-06-06,2,732.8,True
CUST024560,SKU0168,2024-10-24,,,1,1101.6,False
CUST024561,SKU0031,2024-09-12,SKU0004,2025-12-24,3,1081.5,True
CUST024562,SKU0038,2024-10-28,SKU0025,2025-09-29,2,435.2,True
CUST024563,SKU0044,2025-09-14,,,1,4066.0,False
CUST024564,SKU0156,2024-01-10,SKU0051,2024-10-07,2,1661.8,True
CUST024566,SKU0017,2024-01-02,SKU0013,2025-03-21,2,756.2,True
CUST024567,SKU0007,2024-01-16,SKU0038,2024-02-21,4,2978.4,True
CUST024569,SKU0042,2024-05-14,SKU0005,2025-01-30,2,1303.2,True
CUST024570,SKU0048,2024-02-10,SKU0051,2025-05-27,2,2683.8,True
CUST024572,SKU0038,2024-10-18,,,1,1632.0,False
CUST024573,SKU0037,2024-04-30,SKU0056,2024-12-13,3,1216.35,True
CUST024574,SKU0007,2024-10-10,SKU0012,2025-05-22,5,1024.8,True
CUST024575,SKU0001,2025-12-05,,,1,232.0,False
CUST024576,SKU0032,2024-05-18,SKU0041,2024-08-10,3,1486.05,True
CUST024577,SKU0015,2024-07-26,,,1,875.25,False
CUST024578,SKU0051,2024-07-30,,,1,997.5,False
CUST024579,SKU0002,2024-11-07,SKU0126,2025-07-01,4,725.25,True
CUST024580,SKU0012,2024-06-27,SKU0044,2024-07-29,3,3817.5,True
CUST024581,SKU0222,2024-04-30,SKU0043,2025-06-22,2,2576.25,True
CUST024582,SKU0050,2024-01-19,SKU0025,2025-05-31,3,470.05,True
CUST024583,SKU0027,2024-02-19,,,1,1126.0,False
CUST024584,SKU0033,2024-01-28,SKU0044,2024-05-01,4,2166.0,True
CUST024585,SKU0011,2024-05-03,SKU0032,2025-03-06,4,1607.4,True
CUST024586,SKU0074,2024-06-28,,,1,751.45,False
CUST024587,SKU0017,2024-04-24,SKU0162,2025-03-14,2,358.2,True
CUST024588,SKU0008,2025-11-23,,,1,1900.0,False
CUST024590,SKU0031,2025-03-05,SKU0078,2025-08-18,2,412.0,True
CUST024591,SKU0031,2025-04-05,,,1,412.0,False
CUST024592,SKU0042,2024-06-10,SKU0014,2025-10-08,2,579.2,True
CUST024593,SKU0049,2024-01-21,SKU0029,2024-04-29,5,1269.0,True
CUST024594,SKU0052,2024-03-31,SKU0045,2024-09-07,3,230.4,True
CUST024595,SKU0040,2024-08-14,,,1,1639.4,False
CUST024596,SKU0043,2025-08-31,SKU0037,2025-10-26,2,1383.1,True
CUST024597,SKU0116,2024-05-06,SKU0030,2024-12-11,3,1080.8,True
CUST024598,SKU0040,2024-02-20,SKU0062,2024-06-07,4,2107.8,True
CUST024599,SKU0056,2024-04-07,SKU0015,2025-05-08,2,472.0,True
CUST024600,SKU0050,2024-06-14,SKU0041,2024-10-07,2,1327.2,True
CUST024601,SKU0055,2025-05-12,,,1,720.1,False
CUST024602,SKU0050,2024-06-20,SKU0017,2024-10-22,2,470.05,True
CUST024603,SKU0014,2024-07-08,SKU0029,2025-01-10,3,1051.0,True
CUST024605,SKU0012,2025-03-08,,,1,980.1,False
CUST024606,SKU0038,2024-02-03,SKU0016,2025-01-31,4,489.6,True
CUST024607,SKU0048,2024-03-17,SKU0038,2024-08-30,3,1789.2,True
CUST024608,SKU0027,2024-08-31,SKU0250,2024-10-21,2,2341.05,True
CUST024609,SKU0044,2025-03-31,,,1,3210.0,False
CUST024610,SKU0243,2024-06-08,SKU0015,2025-02-18,3,852.75,True
CUST024611,SKU0019,2024-04-28,,,1,868.0,False
CUST024612,SKU0053,2024-01-27,,,1,1104.85,False
CUST024614,SKU0014,2024-04-26,SKU0028,2025-08-18,4,998.45,True
CUST024615,SKU0025,2024-01-17,SKU0103,2025-03-07,2,1249.5,True
CUST024616,SKU0169,2025-10-07,,,1,1591.2,False
CUST024618,SKU0040,2025-02-14,,,1,3337.35,False
CUST024620,SKU0148,2025-06-02,SKU0011,2025-07-14,2,1810.0,True
CUST024622,SKU0236,2024-02-23,SKU0032,2025-06-06,2,1034.1,True
CUST024623,SKU0027,2024-12-08,SKU0057,2025-07-25,2,1069.7,True
CUST024624,SKU0250,2024-09-09,SKU0006,2024-09-30,2,2807.0,True
CUST024625,SKU0047,2025-02-19,SKU0033,2025-07-12,3,2415.6,True
CUST024626,SKU0035,2024-03-06,SKU0107,2024-07-30,4,1124.1,True
CUST024627,SKU0249,2024-11-06,SKU0011,2025-10-01,2,1824.0,True
CUST024628,SKU0029,2025-09-10,,,1,867.6,False
CUST024629,SKU0024,2024-08-02,SKU0045,2024-08-13,2,884.0,True
CUST024630,SKU0011,2024-03-12,SKU0028,2025-02-11,3,893.0,True
CUST024631,SKU0048,2024-07-29,SKU0019,2024-11-08,4,1888.6,True
CUST024632,SKU0055,2024-09-07,SKU0210,2025-03-01,4,682.2,True
CUST024633,SKU0001,2024-12-24,,,1,464.0,False
CUST024634,SKU0040,2024-08-06,SKU0032,2024-08-16,4,2656.0,True
CUST024636,SKU0193,2024-09-15,SKU0055,2025-07-13,4,2487.6,True
CUST024637,SKU0086,2024-09-04,SKU0137,2025-07-15,2,708.9,True
CUST024638,SKU0019,2025-09-17,,,1,1085.0,False
CUST024639,SKU0214,2024-01-13,SKU0107,2025-01-19,5,1192.0,True
CUST024640,SKU0044,2025-12-19,,,1,1819.0,False
CUST024641,SKU0041,2024-08-24,SKU0033,2025-01-16,3,245.7,True
CUST024642,SKU0010,2025-12-12,,,1,1156.0,False
CUST024643,SKU0010,2024-05-15,,,1,612.0,False
CUST024644,SKU0032,2025-10-26,,,1,1320.0,False
CUST024645,SKU0055,2025-05-30,,,1,1932.9,False
CUST024646,SKU0005,2024-05-09,,,1,401.0,False
CUST024647,SKU0054,2024-01-14,SKU0031,2024-01-24,3,3314.8,True
CUST024648,SKU0056,2024-06-03,SKU0144,2024-06-30,5,978.5,True
CUST024649,SKU0044,2024-01-14,SKU0042,2024-10-05,3,749.0,True
CUST024650,SKU0045,2024-05-30,SKU0005,2024-12-06,3,488.0,True
CUST024651,SKU0074,2024-03-18,SKU0052,2024-09-16,5,672.35,True
CUST024652,SKU0200,2024-02-02,SKU0005,2024-05-01,4,1391.2,True
CUST024653,SKU0024,2024-03-10,SKU0021,2025-11-11,3,232.9,True
CUST024654,SKU0041,2024-06-26,SKU0227,2025-01-29,3,464.1,True
CUST024655,SKU0006,2024-12-30,SKU0004,2025-12-31,2,599.4,True
CUST024656,SKU0052,2025-03-13,SKU0038,2025-11-02,3,256.0,True
CUST024657,SKU0047,2025-02-14,SKU0005,2025-11-09,2,1342.0,True
CUST024658,SKU0088,2024-03-12,SKU0177,2025-09-05,2,1240.2,True
CUST024659,SKU0034,2024-12-13,SKU0040,2025-05-21,3,762.0,True
CUST024660,SKU0044,2024-07-27,,,1,856.0,False
CUST024661,SKU0109,2024-09-07,SKU0056,2025-03-16,3,3186.0,True
CUST024662,SKU0032,2025-09-09,SKU0002,2025-11-08,2,1697.6,True
CUST024663,SKU0129,2024-02-12,SKU0055,2024-09-20,10,547.2,True
CUST024664,SKU0168,2024-11-01,SKU0126,2025-02-24,2,1040.4,True
CUST024665,SKU0001,2024-03-11,SKU0055,2025-06-02,3,197.2,True
CUST024666,SKU0061,2024-06-29,SKU0138,2025-07-25,2,414.0,True
CUST024667,SKU0045,2025-04-08,SKU0049,2025-05-24,2,1818.0,True
CUST024668,SKU0056,2024-03-03,SKU0017,2025-10-01,2,472.0,True
CUST024669,SKU0031,2024-01-14,SKU0047,2025-11-02,2,515.0,True
CUST024670,SKU0033,2024-03-26,SKU0109,2025-08-04,3,722.0,True
CUST024671,SKU0042,2024-03-20,SKU0013,2024-04-28,4,1879.7,True
CUST024672,SKU0040,2024-08-09,SKU0034,2024-11-16,3,1112.45,True
CUST024673,SKU0014,2024-01-09,SKU0013,2024-02-11,6,1558.75,True
CUST024674,SKU0004,2025-04-13,,,1,3565.35,False
CUST024675,SKU0007,2024-08-06,SKU0037,2024-09-07,2,2150.7,True
CUST024676,SKU0052,2024-07-27,SKU0201,2025-10-10,3,230.4,True
CUST024677,SKU0013,2025-09-17,,,1,576.8,False
CUST024678,SKU0047,2024-07-24,SKU0037,2025-07-20,5,2147.2,True
CUST024679,SKU0027,2024-01-12,SKU0202,2025-07-04,3,2252.0,True
CUST024680,SKU0051,2025-01-16,,,1,498.75,False
CUST024681,SKU0031,2024-07-07,,,1,437.75,False
CUST024682,SKU0003,2024-05-15,SKU0034,2024-10-02,3,2508.3,True
CUST024683,SKU0055,2024-11-23,,,1,606.4,False
CUST024684,SKU0039,2024-06-27,SKU0032,2025-01-09,4,340.0,True
CUST024685,SKU0004,2024-05-23,SKU0013,2024-08-19,2,3846.6,True
CUST024686,SKU0092,2024-01-26,SKU0115,2025-07-15,2,991.8,True
CUST024687,SKU0035,2025-04-03,SKU0002,2025-09-14,3,2810.25,True
CUST024688,SKU0221,2025-10-11,SKU0017,2025-11-19,2,3603.7,True
CUST024689,SKU0030,2024-04-15,SKU0044,2025-06-24,2,873.0,True
CUST024690,SKU0016,2025-10-01,,,1,871.2,False
CUST024691,SKU0051,2024-01-01,,,1,498.75,False
CUST024692,SKU0019,2024-11-15,SKU0054,2025-05-18,3,868.0,True
CUST024693,SKU0015,2024-03-10,SKU0019,2024-07-07,2,3150.9,True
CUST024695,SKU0171,2025-07-28,,,1,877.5,False
CUST024696,SKU0037,2025-05-03,SKU0007,2025-05-06,4,1794.6,True
