customer_id,first_sku_id,first_order_date,second_sku_id,second_order_date,total_orders_lifetime,ltv_90d
CUST024666,SKU0061,2024-06-29,SKU0138,2025-07-25,2,414.0
CUST024667,SKU0045,2025-04-08,SKU0049,2025-05-24,2,1818.0
CUST024668,SKU0056,2024-03-03,SKU0017,2025-10-01,2,472.0
CUST024669,SKU0031,2024-01-14,SKU0047,2025-11-02,2,515.0
CUST024670,SKU0033,2024-03-26,SKU0109,2025-08-04,3,722.0
CUST024671,SKU0042,2024-03-20,SKU0013,2024-04-28,4,1879.7
CUST024672,SKU0040,2024-08-09,SKU0034,2024-11-16,3,1112.45
CUST024673,SKU0014,2024-01-09,SKU0013,2024-02-11,6,1558.75
CUST024674,SKU0004,2025-04-13,,,1,3565.35
CUST024675,SKU0007,2024-08-06,SKU0037,2024-09-07,2,2150.7
CUST024676,SKU0052,2024-07-27,SKU0201,2025-10-10,3,230.4
CUST024677,SKU0013,2025-09-17,,,1,576.8
CUST024678,SKU0047,2024-07-24,SKU0037,2025-07-20,5,2147.2
CUST024679,SKU0027,2024-01-12,SKU0202,2025-07-04,3,2252.0
CUST024680,SKU0051,2025-01-16,,,1,498.75
CUST024681,SKU0031,2024-07-07,,,1,437.75
CUST024682,SKU0003,2024-05-15,SKU0034,2024-10-02,3,2508.3
CUST024683,SKU0055,2024-11-23,,,1,606.4
CUST024684,SKU0039,2024-06-27,SKU0032,2025-01-09,4,340.0
CUST024685,SKU0004,2024-05-23,SKU0013,2024-08-19,2,3846.6
CUST024686,SKU0092,2024-01-26,SKU0115,2025-07-15,2,991.8
CUST024687,SKU0035,2025-04-03,SKU0002,2025-09-14,3,2810.25
CUST024688,SKU0221,2025-10-11,SKU0017,2025-11-19,2,3603.7
CUST024689,SKU0030,2024-04-15,SKU0044,2025-06-24,2,873.0
CUST024690,SKU0016,2025-10-01,,,1,871.2
CUST024691,SKU0051,2024-01-01,,,1,498.75
CUST024692,SKU0019,2024-11-15,SKU0054,2025-05-18,3,868.0
CUST024693,SKU0015,2024-03-10,SKU0019,2024-07-07,2,3150.9
CUST024695,SKU0171,2025-07-28,,,1,877.5
CUST024696,SKU0037,2025-05-03,SKU0007,2025-05-06,4,1794.6
CUST024697,SKU0002,2024-09-19,SKU0056,2025-07-02,2,918.65
CUST024698,SKU0055,2024-04-18,,,1,606.4
CUST024699,SKU0014,2025-11-22,,,1,1786.7
CUST024700,SKU0044,2024-09-19,SKU0047,2024-10-06,2,4020.6
CUST024701,SKU0036,2025-10-02,,,1,3501.6
CUST024702,SKU0055,2024-05-11,SKU0038,2025-04-06,4,758.0
CUST024703,SKU0004,2024-08-18,SKU0009,2025-08-04,2,1125.9
CUST024704,SKU0040,2025-04-27,SKU0025,2025-09-27,2,995.35
CUST024705,SKU0028,2024-11-16,SKU0042,2025-01-08,3,1764.8
CUST024706,SKU0017,2024-03-24,SKU0038,2024-04-12,3,942.0
CUST024707,SKU0097,2025-02-04,SKU0017,2025-04-01,3,1122.15
CUST024708,SKU0005,2024-08-02,SKU0041,2024-12-30,6,802.0
CUST024709,SKU0030,2025-04-11,SKU0036,2025-06-29,2,3325.0
CUST024711,SKU0004,2024-04-10,SKU0051,2024-09-22,4,1125.9
CUST024712,SKU0171,2024-02-27,SKU0048,2024-07-21,3,1053.0
CUST024713,SKU0008,2024-02-11,SKU0009,2025-02-18,2,1615.0
CUST024714,SKU0044,2025-06-05,,,1,909.5
CUST024717,SKU0034,2024-05-11,SKU0045,2025-04-24,4,304.8
CUST024718,SKU0008,2025-08-28,SKU0050,2025-10-06,2,2735.2
CUST024719,SKU0039,2024-01-09,SKU0034,2025-08-07,2,1440.0
CUST024720,SKU0032,2024-09-20,SKU0010,2024-11-15,5,1816.0
CUST024721,SKU0034,2024-10-22,SKU0012,2025-02-02,3,323.85
CUST024723,SKU0027,2024-05-15,SKU0006,2024-08-08,4,2626.2
CUST024724,SKU0234,2024-03-23,SKU0148,2024-05-03,4,1505.7
CUST024725,SKU0008,2024-03-07,SKU0104,2024-06-05,2,2875.0
CUST024726,SKU0104,2024-10-07,SKU0033,2025-08-09,2,4700.0
CUST024727,SKU0016,2024-04-25,SKU0021,2024-11-05,3,822.8
CUST024730,SKU0040,2024-02-09,SKU0033,2024-06-22,4,1112.45
CUST024732,SKU0107,2024-03-06,SKU0024,2025-06-09,3,1135.0
CUST024733,SKU0019,2024-02-01,SKU0017,2024-05-31,5,1085.0
CUST024734,SKU0048,2024-05-12,SKU0049,2024-12-20,5,1789.2
CUST024735,SKU0084,2024-08-15,SKU0054,2024-10-14,5,3960.55
CUST024736,SKU0078,2024-03-23,,,1,3871.8
CUST024737,SKU0027,2025-05-12,SKU0227,2025-12-19,2,1069.7
CUST024738,SKU0025,2025-02-11,,,1,1249.5
CUST024739,SKU0054,2024-04-30,SKU0054,2025-05-05,3,2713.2
CUST024740,SKU0156,2024-08-02,,,1,3026.85
CUST024741,SKU0045,2024-04-12,SKU0054,2024-12-11,2,1220.0
CUST024742,SKU0031,2024-01-22,SKU0034,2024-10-15,3,412.0
CUST024743,SKU0009,2024-02-29,SKU0025,2024-03-10,4,3369.0
CUST024744,SKU0033,2024-04-03,SKU0044,2024-06-27,4,4353.0
CUST024745,SKU0117,2024-04-09,SKU0126,2024-07-23,3,1902.0
CUST024746,SKU0038,2024-02-29,SKU0048,2024-05-11,2,1932.9
CUST024747,SKU0029,2025-09-10,,,1,964.0
CUST024748,SKU0033,2024-08-04,,,1,722.0
CUST024749,SKU0045,2024-01-31,SKU0005,2024-02-28,6,818.4
CUST024750,SKU0086,2024-11-13,SKU0031,2025-12-14,2,583.8
CUST024751,SKU0031,2024-05-30,SKU0214,2024-12-29,4,772.5
CUST024752,SKU0004,2025-08-17,,,1,1063.35
CUST024753,SKU0052,2024-03-29,SKU0122,2025-11-19,2,512.0
CUST024754,SKU0033,2024-01-31,SKU0021,2025-08-04,3,613.7
CUST024755,SKU0014,2024-07-12,SKU0008,2024-12-15,2,893.35
CUST024756,SKU0254,2024-08-17,SKU0015,2025-02-28,2,1375.3
CUST024757,SKU0112,2024-04-27,SKU0027,2024-06-03,2,2922.2
CUST024758,SKU0034,2024-06-21,,,1,723.9
CUST024759,SKU0001,2024-08-30,SKU0003,2024-11-09,4,998.3
CUST024760,SKU0131,2024-10-03,SKU0138,2024-11-10,4,1349.2
CUST024761,SKU0038,2024-10-13,SKU0103,2024-11-10,2,1542.8
CUST024762,SKU0047,2025-01-12,,,1,1274.9
CUST024763,SKU0111,2024-02-10,SKU0055,2024-06-05,5,338.2
CUST024764,SKU0011,2024-01-23,SKU0147,2024-10-05,5,1518.1
CUST024766,SKU0152,2025-09-05,SKU0042,2025-11-02,2,2704.0
CUST024767,SKU0009,2024-05-13,SKU0117,2024-09-04,4,1048.8
CUST024768,SKU0141,2024-05-04,SKU0036,2025-03-16,3,1144.0
CUST024769,SKU0074,2024-02-01,SKU0044,2024-11-20,3,632.8
CUST024771,SKU0004,2025-02-22,,,1,2251.8
CUST024772,SKU0084,2024-06-11,,,1,2363.4
CUST024773,SKU0047,2024-07-25,,,1,2684.0
CUST024775,SKU0014,2024-03-28,,,1,893.35
CUST024776,SKU0014,2025-04-03,,,1,945.9
CUST024777,SKU0004,2025-03-22,,,1,1063.35
CUST024778,SKU0004,2025-06-03,SKU0021,2025-09-15,4,3753.0
CUST024779,SKU0046,2025-07-11,,,1,235.2
CUST024780,SKU0016,2024-03-12,SKU0014,2024-03-12,3,1381.5
CUST024781,SKU0037,2024-11-16,SKU0028,2025-09-05,2,810.9
CUST024782,SKU0040,2024-01-06,SKU0002,2024-02-11,3,3212.3
CUST024783,SKU0082,2024-05-16,,,1,1394.0
CUST024784,SKU0053,2024-07-17,SKU0043,2024-08-01,5,3013.6
CUST024785,SKU0044,2025-03-06,SKU0182,2025-07-05,2,3049.5
CUST024786,SKU0011,2024-11-09,SKU0056,2025-12-13,2,893.0
CUST024787,SKU0010,2024-06-06,SKU0031,2025-01-24,2,1938.0
CUST024789,SKU0253,2024-08-09,SKU0032,2025-09-17,2,718.2
CUST024790,SKU0057,2024-07-04,SKU0028,2025-07-18,4,1318.5
CUST024791,SKU0003,2025-09-11,,,1,743.2
CUST024792,SKU0041,2024-03-12,SKU0038,2024-03-19,3,4041.35
CUST024793,SKU0006,2025-03-02,SKU0016,2025-07-16,2,499.5
CUST024794,SKU0045,2024-06-09,,,1,610.0
CUST024795,SKU0052,2024-01-05,SKU0053,2025-01-12,6,460.8
CUST024796,SKU0260,2024-02-21,SKU0049,2024-08-19,3,1466.0
CUST024797,SKU0012,2025-11-21,,,1,871.2
CUST024798,SKU0014,2024-01-16,SKU0041,2025-12-22,2,893.35
CUST024799,SKU0011,2024-05-23,SKU0053,2024-07-05,4,1555.5
CUST024800,SKU0230,2024-10-05,SKU0009,2025-11-15,2,421.8
CUST024801,SKU0013,2024-02-22,SKU0046,2024-11-09,4,504.7
CUST024804,SKU0032,2024-05-20,,,1,1254.0
CUST024805,SKU0024,2024-12-20,SKU0158,2025-08-26,2,986.4
CUST024807,SKU0030,2024-05-05,SKU0056,2024-12-01,2,247.35
CUST024808,SKU0055,2024-06-06,SKU0031,2024-08-06,4,1171.45
CUST024809,SKU0034,2025-01-21,,,1,381.0
CUST024810,SKU0004,2024-01-03,SKU0005,2025-02-06,2,1188.45
CUST024812,SKU0038,2024-01-31,SKU0012,2024-05-04,2,435.2
CUST024813,SKU0002,2025-06-02,,,1,773.6
CUST024814,SKU0038,2024-02-17,SKU0006,2024-03-18,2,1457.6
CUST024816,SKU0213,2024-04-23,SKU0016,2025-06-06,2,570.4
CUST024817,SKU0019,2025-01-10,,,1,3472.0
CUST024818,SKU0008,2024-07-11,SKU0025,2025-06-21,2,1900.0
CUST024819,SKU0007,2024-01-25,SKU0009,2024-07-11,3,1244.4
CUST024820,SKU0141,2024-05-04,,,1,1215.5
CUST024821,SKU0167,2024-07-08,SKU0021,2025-03-12,3,1338.75
CUST024822,SKU0012,2024-05-04,SKU0040,2025-01-09,2,4138.2
CUST024823,SKU0052,2024-10-25,SKU0010,2024-11-26,3,2296.4
CUST024825,SKU0005,2024-03-24,SKU0014,2024-04-04,3,1923.5
CUST024826,SKU0031,2024-03-19,SKU0024,2024-06-10,3,1893.6
CUST024828,SKU0024,2024-07-16,SKU0043,2024-08-07,4,3570.7
CUST024829,SKU0027,2024-01-09,SKU0041,2024-07-19,4,1914.2
CUST024830,SKU0015,2024-09-25,SKU0037,2025-01-02,3,1050.3
CUST024831,SKU0048,2024-04-29,SKU0046,2025-06-23,2,795.2
CUST024832,SKU0239,2024-10-12,SKU0041,2025-08-02,3,2584.8
CUST024833,SKU0010,2025-02-19,SKU0044,2025-11-06,2,680.0
CUST024834,SKU0036,2024-01-22,SKU0010,2025-07-08,3,2918.0
CUST024835,SKU0007,2024-10-08,SKU0036,2025-05-29,2,1317.6
CUST024836,SKU0176,2024-10-22,,,1,1977.9
CUST024837,SKU0236,2025-05-02,SKU0034,2025-11-09,2,804.3
CUST024839,SKU0011,2024-11-05,SKU0043,2025-02-22,3,848.35
CUST024840,SKU0246,2024-07-20,SKU0046,2024-11-13,2,799.0
CUST024841,SKU0034,2024-02-19,SKU0056,2025-07-08,3,342.9
CUST024842,SKU0014,2024-06-22,SKU0032,2024-07-01,6,6384.7
CUST024844,SKU0045,2024-08-08,SKU0042,2025-01-03,4,1555.5
CUST024845,SKU0034,2024-07-26,SKU0047,2024-08-18,5,1683.2
CUST024846,SKU0052,2025-09-23,,,1,691.2
CUST024848,SKU0012,2024-02-27,SKU0056,2024-05-19,3,2454.9
CUST024850,SKU0045,2024-08-03,SKU0060,2025-01-11,3,518.5
CUST024851,SKU0046,2024-01-10,SKU0004,2024-06-01,5,220.5
CUST024852,SKU0025,2024-04-27,SKU0052,2024-09-18,5,1102.5
CUST024853,SKU0037,2024-04-26,SKU0050,2025-06-03,2,333.9
CUST024854,SKU0145,2024-02-23,SKU0007,2025-11-03,2,1139.4
CUST024855,SKU0038,2024-06-07,SKU0171,2024-12-25,3,489.6
CUST024856,SKU0134,2024-08-15,,,1,3137.85
CUST024857,SKU0013,2024-01-06,SKU0077,2024-06-07,3,2163.0
CUST024858,SKU0046,2025-12-20,,,1,749.7
CUST024859,SKU0016,2025-07-08,SKU0112,2025-09-08,2,1396.0
CUST024860,SKU0003,2024-04-20,SKU0042,2025-06-12,3,929.0
CUST024861,SKU0039,2024-01-27,,,1,400.0
CUST024862,SKU0208,2024-07-19,SKU0085,2024-09-25,3,2437.1
CUST024863,SKU0042,2024-01-08,SKU0040,2024-04-09,5,615.4
CUST024864,SKU0003,2024-02-26,SKU0036,2024-07-22,3,1858.0
CUST024865,SKU0003,2024-06-04,SKU0152,2024-06-25,5,1402.4
CUST024866,SKU0037,2024-12-09,SKU0021,2025-01-28,2,1631.7
CUST024867,SKU0270,2024-05-22,SKU0036,2025-03-15,3,1099.0
CUST024868,SKU0008,2024-11-17,SKU0034,2025-07-25,2,1805.0
CUST024870,SKU0056,2024-02-28,SKU0115,2024-03-26,4,1482.8
CUST024871,SKU0003,2024-05-17,SKU0004,2025-10-02,2,1765.1
CUST024872,SKU0032,2024-05-01,SKU0003,2025-06-20,2,495.0
CUST024873,SKU0054,2024-04-17,SKU0036,2024-11-06,2,1356.6
CUST024874,SKU0171,2024-07-26,SKU0138,2024-09-07,6,2086.5
CUST024875,SKU0242,2024-05-14,,,1,1950.0
CUST024876,SKU0251,2024-07-08,SKU0038,2024-07-16,3,1190.7
CUST024877,SKU0052,2024-05-30,SKU0182,2024-11-19,3,409.6
CUST024878,SKU0037,2025-07-08,,,1,667.8
CUST024879,SKU0062,2025-07-18,SKU0042,2025-12-01,2,589.5
CUST024881,SKU0016,2024-10-14,SKU0041,2025-02-03,2,919.6
CUST024882,SKU0012,2024-08-31,SKU0005,2024-12-16,2,871.2
CUST024883,SKU0056,2024-04-18,SKU0045,2024-04-21,5,851.8
CUST024884,SKU0021,2024-11-22,SKU0038,2025-05-23,3,773.1
CUST024885,SKU0052,2024-04-26,SKU0041,2025-05-11,4,256.0
CUST024886,SKU0041,2024-01-11,SKU0013,2024-07-01,3,273.0
CUST024887,SKU0004,2024-02-08,,,1,3377.7
CUST024888,SKU0031,2024-09-07,SKU0049,2025-01-06,2,515.0
CUST024889,SKU0025,2024-04-16,SKU0014,2024-07-10,3,2142.85
CUST024890,SKU0262,2024-10-11,SKU0040,2024-10-24,4,5282.4
CUST024891,SKU0055,2025-05-02,,,1,1288.6
CUST024892,SKU0280,2024-01-06,,,1,2223.6
CUST024895,SKU0039,2024-01-14,SKU0004,2024-02-22,3,2325.9
CUST024896,SKU0243,2024-06-21,SKU0157,2025-01-31,2,966.45
CUST024897,SKU0046,2024-05-18,SKU0029,2025-07-23,2,837.9
CUST024899,SKU0006,2025-12-03,,,1,1332.0
CUST024900,SKU0218,2024-09-04,SKU0273,2024-10-02,5,3984.9
CUST024901,SKU0131,2024-09-09,,,1,213.35
CUST024902,SKU0037,2024-01-13,SKU0025,2025-11-26,3,357.75
CUST024903,SKU0027,2024-07-11,SKU0031,2025-10-23,2,1069.7
CUST024904,SKU0013,2024-02-05,,,1,1153.6
CUST024905,SKU0056,2024-01-20,SKU0262,2024-03-04,2,2462.7
CUST024906,SKU0004,2024-10-05,SKU0042,2025-03-26,3,4003.2
CUST024907,SKU0038,2024-06-09,,,1,408.0
CUST024908,SKU0047,2024-03-28,SKU0031,2024-11-18,4,3824.7
CUST024909,SKU0007,2024-08-15,SKU0013,2024-09-07,3,2545.5
CUST024910,SKU0221,2025-05-02,SKU0119,2025-11-24,2,776.7
CUST024911,SKU0144,2024-05-30,,,1,1255.5
CUST024913,SKU0030,2024-03-21,SKU0052,2024-10-01,3,203.7
CUST024914,SKU0028,2024-06-04,SKU0052,2025-04-09,3,356.0
CUST024915,SKU0031,2024-06-24,SKU0035,2025-03-30,3,875.5
CUST024916,SKU0044,2025-12-21,,,1,909.5
CUST024917,SKU0069,2024-04-04,SKU0038,2024-04-28,3,1365.95
CUST024918,SKU0006,2024-12-21,SKU0176,2025-03-28,2,1798.2
CUST024919,SKU0043,2025-08-16,,,1,1004.0
CUST024922,SKU0009,2024-01-10,SKU0274,2024-12-31,4,1114.35
CUST024923,SKU0041,2025-03-26,SKU0153,2025-12-29,2,928.2
CUST024924,SKU0005,2024-03-17,SKU0032,2024-03-17,4,1830.0
CUST024925,SKU0201,2024-01-05,SKU0044,2025-03-06,4,1186.2
CUST024926,SKU0029,2025-02-01,SKU0053,2025-05-01,2,2030.6
CUST024927,SKU0034,2024-07-31,SKU0045,2025-11-29,2,381.0
CUST024928,SKU0013,2025-08-29,,,1,504.7
CUST024929,SKU0050,2024-11-06,SKU0004,2025-04-13,2,553.0
CUST024930,SKU0044,2024-05-20,SKU0079,2024-06-16,3,2274.5
CUST024931,SKU0025,2024-12-03,,,1,1396.5
CUST024933,SKU0047,2025-05-26,SKU0003,2025-11-01,3,2684.0
CUST024935,SKU0013,2024-07-01,SKU0001,2025-12-11,2,612.85
CUST024936,SKU0038,2024-03-26,SKU0054,2025-02-10,2,380.8
CUST024937,SKU0049,2024-04-27,,,1,1128.0
CUST024938,SKU0034,2024-08-21,,,1,323.85
CUST024940,SKU0012,2024-02-17,SKU0010,2025-06-03,2,1742.4
CUST024941,SKU0004,2024-03-01,SKU0014,2024-06-16,3,2502.0
CUST024942,SKU0208,2024-09-11,SKU0003,2024-12-13,4,1376.0
CUST024943,SKU0240,2024-09-27,SKU0040,2024-12-02,3,1176.0
CUST024944,SKU0034,2024-01-19,,,1,304.8
CUST024945,SKU0005,2024-08-14,SKU0037,2025-06-30,2,1122.8
CUST024946,SKU0171,2024-02-10,SKU0166,2024-08-26,2,1053.0
CUST024947,SKU0008,2024-01-13,SKU0040,2024-04-22,2,2850.0
CUST024948,SKU0036,2024-04-17,SKU0041,2024-05-31,2,1472.2
CUST024949,SKU0019,2024-04-04,SKU0040,2024-07-16,4,1953.0
CUST024950,SKU0052,2024-05-19,SKU0253,2024-06-01,2,558.4
CUST024951,SKU0041,2024-03-20,SKU0040,2024-12-20,2,928.2
CUST024952,SKU0002,2024-08-02,,,1,870.3
CUST024953,SKU0056,2025-05-12,,,1,755.2
CUST024954,SKU0035,2024-09-17,SKU0265,2025-06-04,2,2373.1
CUST024955,SKU0249,2024-04-25,SKU0006,2025-07-31,2,456.0
CUST024956,SKU0046,2024-01-09,SKU0013,2024-03-01,5,926.8
CUST024957,SKU0051,2025-06-17,,,1,1260.0
CUST024958,SKU0103,2024-06-21,SKU0129,2024-08-29,3,736.6
CUST024959,SKU0052,2024-07-05,SKU0045,2024-07-13,4,748.9
CUST024960,SKU0115,2024-05-04,SKU0005,2025-12-23,2,3386.4
CUST024961,SKU0048,2025-02-12,SKU0222,2025-10-09,2,695.8
CUST024962,SKU0027,2024-07-06,SKU0037,2024-10-12,4,957.1
CUST024963,SKU0007,2025-05-10,SKU0042,2025-12-12,2,1098.0
CUST024964,SKU0249,2024-10-04,,,1,798.0
CUST024965,SKU0004,2024-03-27,SKU0178,2024-11-09,3,938.25
CUST024966,SKU0012,2024-11-11,SKU0226,2025-02-18,3,1089.0
CUST024967,SKU0033,2024-06-25,SKU0028,2024-11-16,4,577.6
CUST024968,SKU0016,2024-03-09,SKU0025,2025-02-19,4,435.6
CUST024969,SKU0037,2024-05-09,SKU0042,2024-12-05,4,405.45
CUST024970,SKU0048,2024-10-01,SKU0160,2025-05-08,2,944.3
CUST024971,SKU0052,2024-07-06,SKU0048,2025-01-29,3,409.6
CUST024972,SKU0019,2025-01-25,SKU0001,2025-05-26,3,922.25
CUST024973,SKU0012,2024-01-17,SKU0009,2024-12-13,2,1960.2
CUST024974,SKU0118,2025-05-05,,,1,353.7
CUST024975,SKU0004,2025-03-31,SKU0036,2025-12-05,2,2502.0
CUST024976,SKU0046,2025-04-06,,,1,529.2
CUST024977,SKU0041,2024-04-21,SKU0074,2025-09-03,3,232.05
CUST024978,SKU0031,2025-09-02,SKU0035,2025-09-06,2,2437.35
CUST024979,SKU0008,2024-02-12,,,1,902.5
CUST024980,SKU0038,2025-02-23,SKU0051,2025-07-23,2,462.4
CUST024981,SKU0036,2024-01-09,SKU0010,2024-02-07,5,3820.5
CUST024982,SKU0025,2024-10-23,SKU0152,2024-10-27,2,3146.2
CUST024983,SKU0039,2024-05-07,SKU0039,2025-03-17,2,720.0
CUST024984,SKU0051,2025-03-09,SKU0013,2025-07-03,4,446.25
CUST024985,SKU0001,2024-08-15,SKU0012,2025-07-27,3,185.6
CUST024986,SKU0029,2024-11-22,SKU0002,2024-12-09,2,1786.1
CUST024987,SKU0046,2024-09-04,,,1,705.6
CUST024988,SKU0074,2024-03-21,SKU0029,2024-05-01,3,1903.3
CUST024989,SKU0054,2024-04-11,SKU0006,2024-06-29,3,3283.2
CUST024990,SKU0152,2024-04-27,SKU0003,2024-06-26,3,1738.0
CUST024991,SKU0054,2025-09-09,SKU0001,2025-11-22,2,1488.6
CUST024992,SKU0176,2024-08-08,SKU0006,2025-02-22,2,2810.7
CUST024993,SKU0042,2025-02-11,SKU0025,2025-05-13,3,687.8
CUST024994,SKU0028,2024-01-15,SKU0169,2025-11-07,2,284.8
CUST024995,SKU0044,2024-05-05,SKU0131,2024-10-09,4,2140.0
CUST024996,SKU0244,2025-08-31,SKU0052,2025-12-15,2,1986.0
CUST024997,SKU0241,2024-07-13,SKU0127,2024-12-16,3,1348.0
CUST024998,SKU0008,2024-04-14,SKU0249,2025-11-27,2,760.0
CUST024999,SKU0171,2024-04-06,,,1,2106.0
CUST025000,SKU0040,2025-01-10,SKU0030,2025-06-02,4,1112.45
CUST025002,SKU0043,2024-07-10,SKU0002,2025-09-29,3,1004.0
CUST025003,SKU0013,2024-02-13,SKU0238,2024-09-16,3,684.95
CUST025004,SKU0021,2024-05-09,SKU0083,2025-01-28,2,859.0
CUST025005,SKU0021,2025-07-23,SKU0262,2025-12-26,2,601.3
CUST025006,SKU0027,2024-09-06,SKU0027,2025-05-05,3,2252.0
CUST025007,SKU0034,2024-03-21,SKU0046,2024-08-08,3,914.4
CUST025008,SKU0043,2024-08-07,SKU0034,2025-02-08,4,753.0
CUST025010,SKU0033,2024-10-05,SKU0036,2025-03-10,2,1010.8
CUST025012,SKU0147,2024-04-11,SKU0228,2025-09-07,4,1012.35
CUST025013,SKU0053,2024-03-10,SKU0273,2025-02-11,2,2209.7
CUST025014,SKU0248,2024-08-15,,,1,741.6
CUST025015,SKU0048,2024-12-24,SKU0014,2025-07-15,2,1590.4
CUST025016,SKU0043,2025-08-26,,,1,853.4
CUST025017,SKU0008,2024-11-06,SKU0024,2025-01-06,2,2696.5
CUST025018,SKU0025,2024-04-21,SKU0052,2025-02-12,3,1323.0
CUST025019,SKU0014,2024-03-16,SKU0024,2025-10-15,3,893.35
CUST025020,SKU0045,2024-06-05,SKU0041,2024-12-29,3,488.0
CUST025021,SKU0012,2024-02-06,SKU0034,2024-05-28,5,1089.0
CUST025022,SKU0015,2024-06-09,SKU0068,2025-02-08,3,2334.0
CUST025023,SKU0031,2025-08-31,SKU0053,2025-09-02,2,1549.25
CUST025024,SKU0012,2025-06-22,SKU0038,2025-10-16,2,925.65
CUST025025,SKU0016,2024-07-20,,,1,435.6
CUST025026,SKU0082,2024-06-04,,,1,592.45
CUST025027,SKU0005,2025-01-31,,,1,320.8
CUST025028,SKU0052,2024-08-10,SKU0237,2025-04-09,3,409.6
CUST025029,SKU0046,2024-07-30,SKU0086,2024-10-01,4,1069.2
CUST025030,SKU0084,2024-10-27,,,1,1247.35
CUST025031,SKU0045,2024-08-14,SKU0055,2025-09-14,2,549.0
CUST025032,SKU0033,2024-02-16,SKU0051,2024-05-05,3,1470.1
CUST025033,SKU0010,2024-09-05,SKU0046,2025-08-13,3,1020.0
CUST025034,SKU0027,2024-04-03,SKU0016,2024-06-23,3,1304.3
CUST025035,SKU0271,2024-01-01,SKU0037,2024-03-13,3,1095.05
CUST025037,SKU0017,2024-04-24,SKU0049,2024-09-29,3,338.3
CUST025038,SKU0045,2024-09-06,SKU0011,2024-09-13,3,2315.5
CUST025040,SKU0003,2024-08-07,SKU0016,2025-09-03,3,789.65
CUST025042,SKU0001,2024-03-16,SKU0052,2024-07-06,2,208.8
CUST025043,SKU0040,2024-09-11,SKU0042,2024-11-30,3,2642.3
CUST025044,SKU0019,2024-08-18,,,1,922.25
CUST025045,SKU0004,2025-03-08,SKU0170,2025-07-07,3,1188.45
CUST025046,SKU0002,2024-08-04,SKU0032,2025-05-18,4,1740.6
CUST025047,SKU0028,2024-07-18,SKU0041,2025-11-24,2,249.2
CUST025048,SKU0036,2024-07-23,SKU0126,2024-10-25,4,2042.6
CUST025049,SKU0047,2024-08-28,SKU0031,2025-07-09,2,2549.8
CUST025050,SKU0031,2024-05-26,SKU0029,2024-11-08,4,360.5
CUST025052,SKU0038,2024-01-27,SKU0024,2024-06-27,4,1088.0
CUST025053,SKU0044,2024-05-31,SKU0002,2024-06-30,3,2563.7
CUST025054,SKU0052,2024-03-11,,,1,256.0
CUST025055,SKU0003,2024-05-04,,,1,3716.0
CUST025056,SKU0002,2024-03-18,,,1,1934.0
CUST025057,SKU0056,2024-03-30,SKU0051,2024-06-27,4,1346.2
CUST025058,SKU0003,2025-10-09,,,1,789.65
CUST025059,SKU0043,2024-10-09,SKU0118,2025-05-19,3,953.8
CUST025060,SKU0054,2024-07-07,SKU0041,2025-01-24,2,1142.4
CUST025061,SKU0160,2025-08-14,,,1,375.75
CUST025062,SKU0029,2025-06-07,SKU0089,2025-07-13,2,3440.7
CUST025063,SKU0045,2024-02-08,SKU0028,2024-09-01,4,488.0
CUST025064,SKU0253,2024-05-30,SKU0051,2025-07-07,2,340.2
CUST025065,SKU0034,2025-01-02,SKU0039,2025-03-22,2,663.85
CUST025066,SKU0107,2024-03-29,SKU0012,2025-09-05,2,1929.5
CUST025067,SKU0005,2024-06-05,SKU0038,2025-09-16,4,401.0
CUST025068,SKU0153,2024-01-19,SKU0019,2024-03-20,3,1194.95
CUST025069,SKU0055,2025-09-23,,,1,1212.8
CUST025070,SKU0044,2024-04-10,SKU0052,2024-08-12,4,802.5
CUST025071,SKU0045,2025-11-28,,,1,518.5
CUST025072,SKU0005,2024-07-31,,,1,641.6
CUST025073,SKU0013,2024-12-04,SKU0034,2025-03-02,3,881.6
CUST025074,SKU0012,2024-01-04,SKU0051,2024-07-12,4,925.65
CUST025076,SKU0004,2024-03-07,SKU0046,2024-03-24,10,1866.2
CUST025077,SKU0031,2024-05-06,,,1,489.25
CUST025080,SKU0171,2024-10-24,SKU0040,2024-11-20,5,1872.8
CUST025081,SKU0209,2024-01-21,SKU0215,2024-03-29,4,2278.3
CUST025083,SKU0003,2024-07-24,,,1,929.0
CUST025084,SKU0126,2024-02-25,SKU0097,2024-03-01,5,1656.45
CUST025085,SKU0123,2024-05-28,SKU0032,2025-02-12,3,1256.0
CUST025086,SKU0056,2024-02-05,SKU0035,2024-04-21,5,3137.0
CUST025087,SKU0051,2024-03-20,SKU0037,2025-02-23,4,2100.0
CUST025088,SKU0007,2024-01-26,SKU0054,2024-04-19,4,5677.2
CUST025089,SKU0036,2024-03-27,,,1,1094.25
CUST025090,SKU0011,2024-10-26,SKU0021,2025-07-21,2,1607.4
CUST025091,SKU0011,2025-01-22,,,1,848.35
CUST025092,SKU0015,2025-09-24,,,1,1050.3
CUST025093,SKU0049,2024-02-01,SKU0051,2024-03-17,4,1715.25
CUST025094,SKU0049,2024-05-26,SKU0229,2024-07-19,3,2090.85
CUST025095,SKU0029,2024-01-02,SKU0044,2025-04-15,3,867.6
CUST025096,SKU0259,2024-02-12,SKU0088,2024-09-15,2,1184.4
